city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Anao,Mayor,"Felipe, Edgardo Santiago",Edgar,Nationalist People's Coalition,3279
Anao,Vice-Mayor,"Concepcion, Jocelyn Montero",Joy,Independent,2942
Anao,Councilor,"Lacbayan, Betty Badar",Beth,Nationalist People's Coalition,3545
Anao,Councilor,"Oliveros, Arnel Santos",Arnel,Nationalist People's Coalition,2980
Anao,Councilor,"Naral, Rafael Mercado",Paeng,Nationalist People's Coalition,2775
Anao,Councilor,"Bautista, Cesar Caculitan",Cesar,Nationalist People's Coalition,2709
Anao,Councilor,"Primero, Jerry Ligsay",Jerry,Independent,2662
Anao,Councilor,"Santos, Carlito Barnachia",Boyong,Nationalist People's Coalition,2648
Anao,Councilor,"Hailar, Nemesio Jr. Rabara",Kerbas,Nationalist People's Coalition,2563
Anao,Councilor,"Rivera, Emerenciana Rala",Mering,Nationalist People's Coalition,2329
Bamban,Mayor,"Feliciano, Jose Antonio Tiglao",Jon,Natioanal Unity Party,11538
Bamban,Vice-Mayor,"Pascual, Salvador De Leon",Ador,Independent,9472
Bamban,Councilor,"Sibal, William Mariash",Boybao,Nationalist People's Coalition,12207
Bamban,Councilor,"Mangiliman, Robin Santos",Robin,Natioanal Unity Party,9321
Bamban,Councilor,"Vitug, July Anunciacion",July,Nationalist People's Coalition,9107
Bamban,Councilor,"Rivera, Rainier Quiroz",Rainier,Nationalist People's Coalition,8544
Bamban,Councilor,"Rivera, Noel Sibal",Nokgie,Lakas-Christian Muslim Democratic,8435
Bamban,Councilor,"Lugtu, Danilo Lacson",Dan,Nationalist People's Coalition,8417
Bamban,Councilor,"Go, Ernesto Pangan",Boy,Natioanal Unity Party,7902
Bamban,Councilor,"Pangilinan, Reynaldo Sr. Lugtu",Rey,Nationalist People's Coalition,7061
Camiling,Mayor,"Agustin, Neil Tan",Neil,Nationalist People's Coalition,26424
Camiling,Vice-Mayor,"Agustin, Erlon Clemente",Erlon,Nationalist People's Coalition,23079
Camiling,Councilor,"Felix, Wrancudo Perez",Randy,Nationalist People's Coalition,20008
Camiling,Councilor,"Mateo, Nowel Patricio",Nowel,Lakas-Christian Muslim Democratic,19391
Camiling,Councilor,"Legaspi, Kristine Anne Salvador",Do,Nationalist People's Coalition,19267
Camiling,Councilor,"Corpuz, Jesus Agaton",Jess,Nationalist People's Coalition,18067
Camiling,Councilor,"Andres, Ricarte Diego",Carte,Nationalist People's Coalition,17446
Camiling,Councilor,"Soliven, Gina Silvestre",Gin,Independent,16960
Camiling,Councilor,"Gorospe, Antonio Felix Lopez",Tony,Nationalist People's Coalition,16716
Camiling,Councilor,"Toralba, Ernesto Corpuz",Erning,Nationalist People's Coalition,15163
Capas,Mayor,"Rodriguez, Antonio Jr. Capitulo",Tj,Nationalist People's Coalition,23975
Capas,Vice-Mayor,"Rodriguez, Roseller Balagtas",Boots,Nationalist People's Coalition,28821
Capas,Councilor,"Cabagan, Julieta Manalang",Juliet,Nationalist People's Coalition,19566
Capas,Councilor,"Laxamana, Porfirio Jr. Dayrit",Ford,Nationalist People's Coalition,14769
Capas,Councilor,"Sicat, Alfonso Sr. Ysais",Posong,Nationalist People's Coalition,14325
Capas,Councilor,"Lopez, Jesus Mapi",Jake,Nationalist People's Coalition,14250
Capas,Councilor,"Dizon, Danilo Suarez",Dan,Natioanal Unity Party,13865
Capas,Councilor,"Macaraeg, Clarita Sicat",Claring,Liberal Party,11680
Capas,Councilor,"Espinosa, Alex Canlas",Alex,Nationalist People's Coalition,11054
Capas,Councilor,"Pineda, Benz Andaya",Benz Ben,Natioanal Unity Party,10551
City of Tarlac,City Mayor,"Manalang, Gelacio Roman",Ace,Lakas-Christian Muslim Democratic,56925
City of Tarlac,City Vice-Mayor,"Ta, Miguel Aguas",Mike,Lakas-Christian Muslim Democratic,78523
City of Tarlac,Councilor,"Belmonte, Maria Antonette Ilagan",Anne,Nationalist People's Coalition,58050
City of Tarlac,Councilor,"Briones, Diosdado Austria",Jojo,Lakas-Christian Muslim Democratic,55719
City of Tarlac,Councilor,"Basangan, Pepito Torres",Abel,Liberal Party,52186
