NEDA UPDATES ON THE ECONOMY,,,,,,,,,,,,,,,,,,,,,,
As of 1 August 2012,,,,,,,,,,,,,,,,,,,,,,
I.   REAL SECTOR,,,,,Latest ,,Preceding,,Year to,,Same Quarter,,III.  MONETARY AND,,Latest ,,Preceding,,Year to,,Same Month,
,,,,,Quarter,,Quarter,,Date,,Year Ago ,,     BANKING SECTOR (%),,Month,,Month,,     Date,,Year Ago,
,A.,National Income (% g.r.) (NSCB),,,,,,,,,,,A.,Growth of U/KBs Outstanding Loans/a,13.6,(May'12),16,(Apr '12),13.6,May '12,19.4,(May '11)
,,GNI,,,5.8,(Q1'12),4.5,(Q4 '11),5.8,(Q1'12),3.5,(Q1 '11),B.,NPL to total loans ratio,2.2,(May '12),2.3,(Apr '12),2.2,May '12,2.8,(May '11)
,,GDP,,,6.4,,4,,6.4,,4.9,,C.,M3 Growth /b,7.9,(May '12),9.1,(Apr '12),7.9,May '12,8,(May '11)
,,,Agriculture,,1,,-2.5,,1,,4.4,,,,,,,,,,,
,,,Industry,,4.9,,3.4,,4.9,,7.3,,IV. PRICES,,Latest ,,Preceding,,Year to,,Same Month,
,,,Services,,8.5,,5.9,,8.5,,3.6,,,,Month,,Month,,      Date,,Year Ago,
,B.,Manufacturing (MISSI-NSO),,,Latest ,,Preceding,,Year to,,Same Month,,,,,,,,,,,
,,,,,Month,,Month,,Date,,Year Ago ,,A.,Headline Inflation Rate (%) (NSO)/c,2.8,(Jun '12),2.9,(May '12),3,Jan- Jun '12,5.2,(Jun '11)
,,(2000 - based),,,,,,,,,,,,  Food and Non-Alcoholic Beverages,2.1,,1.8,,2,,6,
,,,,,,,,,,,,,,  Non-Food,3.5,,3.7,,3.8,,4.5,
,,Value of Production(% g.r.),,,4.7,(May '12),4.9,(Apr '12),6.2,(Jan-May '12),4.4,(May '11),,NCR,2.2,,2.2,,2.6,,4.7,
,,Volume of Production(% g.r.),,,3.1,,3.3,,4.4,,2.6,,,AONCR,3,,3.1,,3.2,,5.3,
,,Value of Sales(% g.r.),,,0.9,,6.3,,3.3,,12.8,,B.,Core Inflation Rate (%) (NSO)/c,3.7,(Jun '12),3.7,(May '12),3.5,Jan- Jun '12,4.7,(Jun '11)
,,Volume of Sales(% g.r.),,,-0.6,,4.7,,1.5,,10.9,,,,,,,,,,,
,,Weighted Ave. Capacity Utilization (%),,,0.5,,0.6,,0.5,,0.1,,C.,"Lending Rate (Low, %)",5.7,(Jun '12),5.8,(May '12),5.7,Jan- Jun '12,6,(Jun '11)
,C.,Electrical Consumption (% g.r.),,,Latest ,,Preceding,,Year to,,Same Month,,,,Latest ,,                Preceding,,Year to,,                      Same Week,
,,(Meralco kWh Sales),,,Month,,Month,,Date,,Year Ago ,,,,Week,,               Week,,   Date,,                      Year Ago,
,,Residential,,,4.2,(Jun '12),8.7,(May '12),7.9,(Jan-Jun '12),-5.4,(Jun '11),D.,BSP Overnight Borrowing Policy Rates(RP),5.8,(30 Jul '12),6,(23 Jul '12),5.8,,6.5,(29 Jul '11)
,,Commercial,,,6.3,,8.9,,7.8,,0.1,,E.,BSP Overnight Lending Policy Rates(RRP),3.8,(30 Jul '12),4,(23 Jul '12),3.8,,4.5,(29 Jul '11)
,,Industrial,,,16.2,,19.7,,14.6,,-1.6,,F.,91-Day T-Bill Rate (%),1.8,(25 Jul '12),2,(11 Jul '12),1.8,,2.3,(27 Jul '11)
,,Others,,,-9.2,,-8.4,,-9.7,,0.8,,G.,"Forex (Average, P:$1)",41.8,(01 Aug '12),42,(25 Jul '12),42.7,,42.2,(01 Aug '11)
,,Total,,,8.3,,11.8,,9.7,,-2.2,,H. ,PSEi,"5,307.70",(31 Jul '12),"5,159.70",(24 Jul '12),"4,997.60",,"4,503.60",(29 Jul '11)
,D.,Building Permits ( % g.r.) (NSO),,,Latest ,,Preceding,,Year to,,Same Quarter,,V. EXTERNAL ACCOUNTS (BSP/NSO),,                  Latest ,,                Preceding,,Year to,,                     Same Month/Quarter,
,,,,,Quarter ,,Quarter,,Date,,Year Ago ,,,,               Month/Quarter,,                 Month/Quarter,,   Date,,                     Year Ago,
,,Number of Permits,,,4.4,(Q1 '12),7.6,(Q4 '11),4.4,(Q1 '12),-5.5,Q '11,A.,Merchandise Exports (% g.r.),19.7, (May '12) ,7.6, (Apr '12) ,8.4,Jan- May '12,-2.9,(May '11)
,,Value of Construction,,,-6.8,,-8.4,,-6.8,,11.6,,, - Electronic Products/d (% g.r.),-0.7,,-23.8,,-1.6,,-26.2,
,E.,Investment Indicators (% g.r.),,,Latest ,,Preceding,,Year to,,Same Period,,B.,Merchandise Imports (% g.r.),10.1, (May '12) ,-13.6, (Apr '12) ,-1.9,Jan-May '12,1.7,(May '11)
,,,,,Period,,Period,,Date,,Year Ago ,,,- Raw mat. & intermediate goods (% g. r.),-15.4,,-20.5,,-22.2,,34.3,
,,,,,,,,,,,,,,- Capital goods (% g. r.),19.9,,10.5,,15.5,,-11.6,
,,Total Approved Foreign Direct Investment,,,-16.3,(Q1'12),42.2,(Q4 '11),-16.3,(Q1'12),-52.8,(Q1'11),,,,,,,,,,
,,,BOI Investment,,53.3,,-86.3,,53.3,,66.8,,C.,Current Account ($ M),882,(Q1 '12),"1,808",(Q4 '11),882,(Q1 '12),960,(Q1 '11)
,,,PEZA Investment,,-27.7,,38.1,,-27.7,,-16.5,,,,,,,,,,,
,,,SBMA Investment,,139.4,,23237.2,,139.4,,-93.7,,D.,Capital & Financial Accounts ($ M),962,(Q1 '12),-981,(Q4 '11),962,(Q1 '12),"3,656",(Q1 '11)
,,,CDC Investment,,-13.4,,-90.1,,-13.4,,-92,,,"-Direct Investment, net'",696,,461,,696,,406,
II.  EMPLOYMENT (NSO-LFS),,,,,Latest ,,Preceding,,Year to,,Same Period,,E.,Balance of Payments ($ M),14,(Jun '12),138,(May '12),"1,316",Jan- Jun '12,222,(Jun '11)
     AND WAGES,,,,,Period,,Period,,Date,,Year Ago ,,,,,,,,,,,
,,,,,,,,,,,,,F.,Gross International Reserves ($ M),"76,130",(end Jun '12),"76,082",(May '12),"76,130",(end Jun '12),"68,996",(Jun '11)
