region,airport,airline_operator,january,february,march,april,may,june,july,august,september,october,november,december,total
III (Central Luzon),Plaridel,G. Aviation,450,521,589,421,238,347,418,417,314,402,333,376,4826
III (Central Luzon),Baler,G. Aviation,-,-,-,-,-,2,-,-,-,-,-,-,2
NCR,NAIA,INT'L,3834,3381,3720,3367,3123,3053,3312,3532,3517,3729,3723,4009,42300
NCR,NAIA,DOMESTIC,6242,5439,5792,6433,6981,6076,5957,6092,5767,6269,6210,6694,73952
NCR,NAIA,G. AVIATION,4406,4089,4405,3656,3110,3323,3648,3447,2990,3608,3362,3412,43456
IV-A (CALABARZON)),Alabat,G. Aviation,-,-,-,-,-,-,-,4,-,-,2,-,6
IV-B (MIMAROPA),Busuanga,A. Spirit,-,-,6,-,-,-,-,-,-,62,-,-,68
IV-B (MIMAROPA),Busuanga,Seair,162,134,152,-,-,-,-,-,-,102,-,-,550
IV-B (MIMAROPA),Busuanga,Canadian,-,-,-,-,-,-,-,-,-,54,-,-,54
IV-B (MIMAROPA),Busuanga,Paco,2,-,-,-,-,-,-,-,-,-,-,-,2
IV-B (MIMAROPA),Busuanga,G. Aviation,110,110,130,-,-,-,-,-,-,92,-,-,442
IV-B (MIMAROPA),Busuanga,Military,-,-,-,-,-,-,-,-,-,28,-,-,28
IV-B (MIMAROPA),Busuanga,Chemtrad,8,-,-,-,-,-,-,-,-,-,-,-,8
IV-B (MIMAROPA),Calapan,G. Aviation,26,-,-,-,-,-,-,-,-,-,-,-,26
IV-B (MIMAROPA),Cuyo,Seair,-,-,-,20,-,18,18,22,12,10,14,-,114
IV-B (MIMAROPA),Cuyo,Chemtrad,-,-,-,22,-,-,-,-,-,-,-,-,22
IV-B (MIMAROPA),Cuyo,G. Aviation,-,-,-,50,-,120,150,148,-,84,-,-,552
IV-A (CALABARZON)),Jomalig,G. Aviation,-,-,12,-,-,-,-,2,-,-,104,-,118
IV-A (CALABARZON)),Lucena,G. Aviation,-,-,-,-,-,2,-,-,-,-,-,-,2
IV-B (MIMAROPA),Lubang,G. Aviation,98,144,96,58,62,48,122,146,100,32,100,34,1040
IV-B (MIMAROPA),Mamburao,G. Aviation,12,16,8,22,26,4,12,-,26,6,30,12,174
IV-B (MIMAROPA),Mamburao,Chemtrad,-,-,-,-,-,-,-,22,-,-,-,-,22
IV-B (MIMAROPA),Marinduque,A. Spirit,32,24,28,40,34,34,32,32,36,34,-,-,326
IV-B (MIMAROPA),Marinduque,G. Aviation,10,20,6,20,6,12,34,20,8,12,-,-,148
IV-B (MIMAROPA),Puerto Princesa,PAL,62,56,62,64,62,60,62,62,62,62,60,62,736
IV-B (MIMAROPA),Puerto Princesa,Air Phil.,52,52,62,72,62,60,62,66,60,62,58,64,732
IV-B (MIMAROPA),Puerto Princesa,Cebu Pac,-,-,10,76,98,96,98,94,88,94,90,92,836
IV-B (MIMAROPA),Puerto Princesa,Seair,42,40,46,50,60,40,34,36,30,30,36,44,488
IV-B (MIMAROPA),Puerto Princesa,G. Aviation,32,18,50,94,60,62,26,36,34,24,62,56,554
IV-B (MIMAROPA),Romblon,A. Spirit,-,-,-,-,-,-,-,-,-,-,-,-,-
IV-B (MIMAROPA),Romblon,G. Aviation,-,6,6,8,18,10,-,34,6,4,6,-,98
IV-B (MIMAROPA),San Jose,A. Spirit,48,46,58,42,38,44,44,42,42,44,44,42,534
IV-B (MIMAROPA),San Jose,Air Phil.,24,16,2,16,18,16,16,18,18,18,16,18,196
IV-B (MIMAROPA),San Jose,Paco,36,26,34,34,32,36,36,34,28,28,36,42,402
IV-B (MIMAROPA),San Jose,G. Aviation,16,16,10,36,10,10,16,46,16,22,20,16,234
IV-B (MIMAROPA),San Jose,Military,-,12,8,8,10,24,12,32,14,10,40,4,174
IV-B (MIMAROPA),Pinamalayan,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
IV-B (MIMAROPA),Wasig,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
V (Bicol Region),Bulan,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
V (Bicol Region),Daet,G. Aviation,-,-,6,10,2,2,8,4,10,4,6,-,52
V (Bicol Region),Legaspi,PAL,60,56,62,78,78,60,60,62,62,60,56,72,766
V (Bicol Region),Legaspi,Seair,18,14,16,14,18,18,16,18,14,0,0,0,146
V (Bicol Region),Legaspi,G. Aviation,32,14,20,34,46,22,26,24,26,20,56,18,338
V (Bicol Region),Legaspi,Military,0,14,32,16,0,0,2,26,14,4,10,6,124
V (Bicol Region),Masbate,A. Spirit,62,56,62,58,60,60,62,60,58,62,58,60,718
V (Bicol Region),Masbate,G. Aviation,46,24,28,56,22,18,22,14,16,4,14,10,274
V (Bicol Region),Masbate,Military,0,0,0,2,2,0,0,0,8,4,0,4,20
V (Bicol Region),Naga,PAL,46,40,46,40,44,40,42,0,42,44,40,44,468
V (Bicol Region),Naga,G. Aviation,0,0,0,0,0,0,0,0,0,0,0,0,-
V (Bicol Region),Sorsogon,G. Aviation,2,0,0,4,0,0,0,24,4,0,0,2,36
V (Bicol Region),Virac,A. Spirit,44,38,44,58,62,50,40,46,42,46,50,60,580
V (Bicol Region),Virac,G. Aviation,0,4,0,4,2,0,10,0,0,0,0,0,20
V (Bicol Region),Virac,Military,0,4,0,4,0,2,0,0,0,2,0,4,16
VI (Western Visayas),Antique,G. Aviation,0,0,186,0,0,0,0,0,0,0,0,0,186
VI (Western Visayas),Bacolod,PAL,202,168,186,198,208,184,186,186,182,186,180,202,2268
VI (Western Visayas),Bacolod,Cebu Pac.,242,224,248,254,308,256,248,248,240,264,248,278,3058
VI (Western Visayas),Bacolod,Air Phil.,130,110,120,116,122,120,122,112,102,108,90,102,1354
VI (Western Visayas),Bacolod,G. Aviation,0,0,0,0,0,0,0,0,0,0,0,0,-
VI (Western Visayas),Caticlan,A. Spirit,524,444,474,590,0,364,422,480,382,524,506,548,5258
VI (Western Visayas),Caticlan,Seair,438,368,364,548,0,334,298,370,286,368,394,410,4178
VI (Western Visayas),Caticlan,Paco,108,112,86,160,0,30,12,24,14,38,28,36,648
VI (Western Visayas),Caticlan,Corp. Air,0,0,0,0,0,30,46,64,62,62,72,54,390
VI (Western Visayas),Caticlan,G. Aviation,70,86,94,182,0,28,62,42,48,48,66,54,780
VI (Western Visayas),Iloilo,PAL,460,340,440,404,452,412,420,424,408,388,368,444,4960
VI (Western Visayas),Iloilo,Cebu Pac.,604,560,612,584,620,568,564,496,484,512,500,556,6660
VI (Western Visayas),Iloilo,Air Phil.,488,436,488,456,496,468,476,496,472,496,464,484,5720
VI (Western Visayas),Iloilo,Aboitiz,8,12,8,0,0,16,0,4,16,0,4,4,72
VI (Western Visayas),Iloilo,G. Aviation,188,224,178,158,270,166,138,152,94,144,100,54,1866
VI (Western Visayas),Iloilo,Military,8,16,32,0,8,8,24,24,8,36,8,14,186
VI (Western Visayas),Kalibo,PAL,144,108,124,202,200,152,122,110,88,82,84,162,1578
VI (Western Visayas),Kalibo,Cebu Pac,98,56,70,128,132,74,62,60,60,64,68,98,970
VI (Western Visayas),Kalibo,Air Phil,56,30,26,66,56,24,2,6,10,10,2,12,300
VI (Western Visayas),Kalibo,Seair,-,-,6,-,-,-,4,-,-,-,-,-,10
VI (Western Visayas),Kalibo,G. Aviation,36,18,14,32,24,18,4,6,6,20,12,18,208
VI (Western Visayas),Kalibo,Aboitiz,-,2,-,-,-,-,8,-,-,-,-,-,10
VI (Western Visayas),Kalibo,Military,-,6,8,8,14,4,8,4,6,-,8,-,66
VI (Western Visayas),Roxas,PAL,62,56,62,58,62,0,60,0,0,0,0,0,360
VI (Western Visayas),Roxas,Cebu Pac.,60,56,62,58,62,0,60,0,0,0,0,0,358
VI (Western Visayas),Roxas,G. Aviation,24,28,16,18,16,0,28,0,0,0,0,0,130
VI (Western Visayas),Roxas,Military,10,0,6,0,8,0,0,0,0,0,0,0,24
VII (Central Visayas),Dumaguete,Cebu Pac.,60,56,62,58,80,120,0,122,120,118,0,122,918
VII (Central Visayas),Dumaguete,Air Phil.,118,110,124,116,124,120,124,124,120,118,118,122,1438
VII (Central Visayas),Dumaguete,G. Aviation,76,58,76,98,100,70,72,90,62,58,86,60,906
VII (Central Visayas),Dumaguete,Military,2,6,4,16,2,2,4,0,2,2,20,10,70
VII (Central Visayas),Mactan (International),Grand Total of January to December International Aircraft Traffic,-,-,-,-,-,-,-,-,-,-,-,-,3886
VII (Central Visayas),Mactan (International),PAL-Int'l.,46,40,-,-,-,-,-,-,-,-,-,-,86
VII (Central Visayas),Mactan (International),Cebu Pac.,9,4,-,-,-,-,-,-,-,-,-,-,13
VII (Central Visayas),Mactan (International),Silk Air,34,31,-,-,-,-,-,-,-,-,-,-,65
VII (Central Visayas),Mactan (International),Malaysia,9,8,-,-,-,-,-,-,-,-,-,-,17
VII (Central Visayas),Mactan (International),Cathay,31,28,-,-,-,-,-,-,-,-,-,-,59
VII (Central Visayas),Mactan (International),Mandarin,9,8,-,-,-,-,-,-,-,-,-,-,17
VII (Central Visayas),Mactan (International),Fedex,26,24,-,-,-,-,-,-,-,-,-,-,50
VII (Central Visayas),Mactan (International),Char.Flight,6,-,-,-,-,-,-,-,-,-,-,-,6
VII (Central Visayas),Mactan (Domestic),Grand Total of January to December Domestic Aircraft Traffic,-,-,-,-,-,-,-,-,-,-,-,-,24541
VII (Central Visayas),Mactan (Domestic),PAL,200,178,-,-,-,-,-,-,-,-,-,-,378
VII (Central Visayas),Mactan (Domestic),Cebu Pac.,386,362,-,-,-,-,-,-,-,-,-,-,748
VII (Central Visayas),Mactan (Domestic),Air Phil.,212,84,-,-,-,-,-,-,-,-,-,-,296
VII (Central Visayas),Mactan (Domestic),A. Spirit,139,112,-,-,-,-,-,-,-,-,-,-,251
VII (Central Visayas),Mactan (Domestic),Seair,63,57,-,-,-,-,-,-,-,-,-,-,120
VII (Central Visayas),Mactan (Domestic),Mactan/Gen. Avia.,Grand Total of January to December General Aviation Aircraft Traffic,-,-,-,-,-,-,-,-,-,-,-,-
VII (Central Visayas),Mactan (Domestic),Mactan/Military,Grand Total of January to December Military Aircraft Traffic,-,-,-,-,-,-,-,-,-,-,-,-
VII (Central Visayas),Siquijor,G. Aviation,0,16,4,26,22,14,22,54,14,16,36,28,252
VII (Central Visayas),Tagbilaran,PAL,28,32,36,50,86,88,70,60,60,62,58,64,694
VII (Central Visayas),Tagbilaran,A. Spirit,128,96,124,116,124,88,94,96,64,104,104,88,1226
VII (Central Visayas),Tagbilaran,G. Aviation,90,48,76,106,76,54,78,72,48,96,90,70,904
VII (Central Visayas),Tagbilaran,Military,2,0,14,0,2,12,26,8,34,40,66,18,222
VII (Central Visayas),Ubay,G. Aviation,0,20,0,0,0,0,0,0,0,0,0,0,20
VIII (Eastern Visayas),Biliran,G. Aviation,0,0,0,0,0,0,0,0,0,0,0,0,-
VIII (Eastern Visayas),Borongan,G. Aviation,0,0,0,0,0,0,0,0,0,0,0,0,-
VIII (Eastern Visayas),Calbayog,A. Spirit,28,0,26,26,26,28,26,26,28,26,26,28,294
VIII (Eastern Visayas),Calbayog,G. Aviation,0,0,12,0,0,0,0,0,0,0,0,0,12
VIII (Eastern Visayas),Calbayog,Military,0,0,0,0,0,0,0,0,4,0,0,0,4
VIII (Eastern Visayas),Catarman,A. Spirit,0,22,26,24,28,26,24,26,26,0,22,0,224
VIII (Eastern Visayas),Catarman,G. Aviation,0,0,2,0,0,4,2,2,0,0,4,0,14
VIII (Eastern Visayas),Catbalogan,G. Aviation,0,0,0,0,0,0,0,0,0,6,0,0,6
VIII (Eastern Visayas),Guiuan,G. Aviation,0,0,2,6,0,4,14,2,2,2,4,6,42
VIII (Eastern Visayas),Hilongos,G. Aviation,0,0,0,12,26,20,10,16,0,0,0,0,84
VIII (Eastern Visayas),Maasin,G. Aviation,0,0,0,0,0,0,0,0,0,0,0,0,-
VIII (Eastern Visayas),Ormoc,G. Aviation,0,0,0,0,0,0,0,0,0,0,0,0,-
VIII (Eastern Visayas),Tacloban,PAL,248,224,248,232,248,0,240,248,240,248,240,244,2660
VIII (Eastern Visayas),Tacloban,Cebu Pac.,264,224,248,312,372,0,352,352,240,256,256,300,3176
VIII (Eastern Visayas),Tacloban,G. Aviation,32,28,120,32,52,0,68,68,24,60,24,84,592
ARMM,Cagayan de Sulu,G. Aviation,0,2,0,0,0,0,0,2,0,0,0,0,4
IX (Zamboanga Peninsula),Dipolog,PAL,52,48,52,44,52,52,54,52,52,54,50,54,616
IX (Zamboanga Peninsula),Dipolog,A. Spirit,36,28,34,34,30,36,34,30,34,30,32,36,394
ARMM,Dipolog,Seair,34,0,0,0,0,34,0,0,0,0,0,0,68
IX (Zamboanga Peninsula),Dipolog,G. Aviation,16,10,18,24,16,16,8,12,4,12,10,20,166
IX (Zamboanga Peninsula),Dipolog,Military,2,16,8,18,4,2,2,8,4,4,4,4,76
ARMM,Ipil,G. Aviation,22,0,28,34,0,0,32,16,20,0,0,0,152
IX (Zamboanga Peninsula),Ipil,Military,8,0,0,0,0,0,0,6,8,0,0,0,22
ARMM,Jolo,A. Spirit,0,0,0,0,0,0,0,0,0,0,0,0,-
ARMM,Jolo,Seair,46,64,44,46,52,0,58,58,60,68,60,78,634
ARMM,Jolo,G. Aviation,0,4,0,0,0,0,16,4,6,4,0,2,36
ARMM,Jolo,Military,8,14,6,10,22,0,0,6,12,14,36,12,140
IX (Zamboanga Peninsula),Liloy,G. Aviation,0,0,6,2,4,2,0,0,0,2,0,0,16
IX (Zamboanga Peninsula),Pagadian,G. Aviation,4,12,8,6,0,6,2,2,2,0,4,8,54
IX (Zamboanga Peninsula),Pagadian,Military,2,10,2,0,6,2,6,12,4,16,0,16,76
IX (Zamboanga Peninsula),Sanga-Sanga,Seair,36,0,36,36,38,0,58,46,46,44,0,50,390
IX (Zamboanga Peninsula),Sanga-Sanga,G. Aviation,4,0,0,0,0,0,8,4,8,12,0,6,42
IX (Zamboanga Peninsula),Sanga-Sanga,Military,2,0,0,0,0,0,0,0,0,0,0,0,2
IX (Zamboanga Peninsula),Siocon,G. Aviation,6,0,4,0,48,0,6,10,26,66,0,96,262
IX (Zamboanga Peninsula),Zamboanga,PAL,122,60,124,122,124,122,124,124,120,124,120,122,1408
IX (Zamboanga Peninsula),Zamboanga,Cebu Pac.,120,112,124,116,124,120,124,124,120,124,120,120,1448
IX (Zamboanga Peninsula),Zamboanga,Air Phil.,60,76,60,58,62,60,64,62,60,64,60,60,746
IX (Zamboanga Peninsula),Zamboanga,Seair,146,156,158,152,174,170,196,178,184,190,178,216,2098
IX (Zamboanga Peninsula),Zamboanga,G. Aviation,82,0,74,60,114,126,80,68,162,160,172,212,1310
XIII (Caraga),Butuan,PAL,54,50,62,58,62,64,62,62,60,62,60,54,710
XIII (Caraga),Butuan,Cebu Pac.,56,54,66,58,92,78,62,62,60,62,66,66,782
XIII (Caraga),Butuan,G. Aviation,18,36,0,46,56,100,30,36,50,68,78,32,550
XIII (Caraga),Butuan,Military,8,0,0,0,0,0,0,8,0,0,2,0,18
X (Northern Mindanao),Cagayan de Oro,PAL,194,168,186,176,0,184,186,186,180,0,180,186,1826
X (Northern Mindanao),Cagayan de Oro,Cebu Pac.,130,112,122,138,0,136,124,124,120,0,130,140,1276
X (Northern Mindanao),Cagayan de Oro,Air Phil.,56,52,52,58,0,60,62,60,58,0,58,54,570
X (Northern Mindanao),Cagayan de Oro,A.Spirit,48,42,42,34,0,46,42,46,42,0,44,50,436
X (Northern Mindanao),Cagayan de Oro,Seair,0,0,0,0,0,0,54,46,40,0,28,36,204
X (Northern Mindanao),Cagayan de Oro,Aboitiz,8,8,8,6,0,0,8,2,2,0,2,12,56
X (Northern Mindanao),Cagayan de Oro,G. Aviation,66,54,34,40,0,44,38,68,64,0,42,34,484
X (Northern Mindanao),Cagayan de Oro,Military,8,2,10,6,0,4,6,4,8,0,12,10,70
X (Northern Mindanao),Camiguin,Seair,22,16,18,18,0,16,16,0,16,0,18,0,140
X (Northern Mindanao),Camiguin,G. Aviation,10,14,12,18,0,4,6,0,16,0,30,0,110
X (Northern Mindanao),Camiguin,Military,0,4,0,0,0,0,0,0,0,0,0,0,4
X (Northern Mindanao),Malaybalay,G. Aviation,0,0,0,0,0,12,0,0,0,0,0,0,12
X (Northern Mindanao),Ozamis,G. Aviation,4,4,6,6,12,10,6,10,22,10,10,2,102
XIII (Caraga),Siargao,Seair,14,32,0,0,0,0,0,26,24,0,0,0,96
XIII (Caraga),Siargao,G. Aviation,4,0,0,0,0,0,0,0,10,0,0,0,14
XIII (Caraga),Surigao,A.Spirit,34,32,0,0,0,0,0,36,34,0,0,0,136
XIII (Caraga),Surigao,G. Aviation,26,20,0,0,0,0,0,16,26,0,0,0,88
XII (SOCCSKSARGEN),Allah Valley,G. Aviation,6,0,0,2,2,0,0,0,0,0,0,0,10
XIII (Caraga),Barobo,G. Aviation,0,0,0,0,0,0,0,0,0,0,0,0,-
XIII (Caraga),Bislig,G. Aviation,0,0,0,0,0,0,0,0,0,0,0,0,-
XII (SOCCSKSARGEN),Genral Santos Tambler,Inernational,0,0,0,0,0,0,0,0,0,0,0,0,-
XII (SOCCSKSARGEN),Genral Santos Tambler,Merpati Air,0,0,0,0,0,0,0,0,0,0,0,6,6
XII (SOCCSKSARGEN),General Santos Tambler,Domestic,0,0,0,0,0,0,0,0,0,0,0,0,-
XII (SOCCSKSARGEN),General Santos Tambler,PAL,62,56,62,60,62,58,62,62,60,62,60,62,728
XII (SOCCSKSARGEN),General Santos Tambler,Air Phil.,62,54,62,60,60,60,62,62,60,62,60,62,726
XII (SOCCSKSARGEN),General Santos Tambler,G. Aviation,10,24,22,16,20,30,20,22,14,22,24,26,250
XII (SOCCSKSARGEN),General Santos Tambler,Military,2,0,6,2,10,12,2,0,0,2,4,4,44
XII (SOCCSKSARGEN),General Santos Buauyan,G. Aviation,0,0,0,0,0,0,0,0,0,0,0,0,-
XI (Davao Region),Davao (International) ,Silk Air,34,0,34,34,0,0,36,34,36,34,34,36,312
XI (Davao Region),Davao (International) ,Bouraq,8,0,10,8,0,0,8,12,12,8,8,10,84
XI (Davao Region),Davao (International) ,Merpati Air,10,0,8,8,0,0,10,12,10,12,8,6,84
XI (Davao Region),Davao (Domestic),PAL,192,0,180,176,0,0,186,188,180,186,180,210,1678
XI (Davao Region),Davao (Domestic),Cebu Pac.,396,0,396,370,0,0,402,398,386,404,408,416,3576
XI (Davao Region),Davao (Domestic),Air Phil.,178,0,120,134,0,0,156,164,164,136,120,122,1294
XI (Davao Region),Davao (Domestic),Seair,0,0,0,0,0,0,26,22,22,14,16,20,120
XI (Davao Region),Davao (Domestic),G. Aviation,208,0,310,298,0,0,250,300,262,292,198,182,2300
XIII (Caraga),Mati,G. Aviation,208,0,0,0,0,0,0,0,0,0,0,0,208
XIII (Caraga),Tandag,A. Spirit,20,14,16,20,24,24,22,30,34,34,32,28,298
XIII (Caraga),Tandag,Seair,14,16,18,20,18,18,20,24,24,12,16,10,210
XIII (Caraga),Tandag,G. Aviation,6,6,10,4,22,24,24,20,20,8,16,20,180
XIII (Caraga),Tandag,Military,0,0,0,0,0,0,0,6,0,0,0,2,8
ARMM,Cotabato,PAL,60,30,0,46,0,0,54,52,52,0,52,52,398
ARMM,Cotabato,Seair,36,20,0,38,0,0,42,42,36,0,32,36,282
ARMM,Cotabato,Paco,0,0,0,0,0,0,0,4,0,0,0,0,4
ARMM,Cotabato,G. Aviation,12,10,0,18,0,0,26,28,32,0,18,14,158
ARMM,Cotabato,Military,4,6,0,18,0,0,8,8,4,0,8,22,78
ARMM,Iligan,G. Aviation,0,0,0,0,0,0,0,0,0,0,0,0,-
X (Northern Mindanao),Malabang,G. Aviation,0,0,0,0,0,0,0,0,0,0,0,0,-
-,Total,Total,29484,25786,28572,28163,25598,23955,26905,26688,24840,27020,26703,28161,374449
