city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Banga,Mayor,"Palencia, Albert Deocadez",Boyet,National People's Coalition,16401
Banga,Vice-Mayor,"Inocente, Aguinaldo Gulmatico",Boy Ite,National People's Coalition,19799
Banga,Councilor,"Garcia, Alex Doromal",Alex,National People's Coalition,14859
Banga,Councilor,"Janita, Isidro Juarana",Sid,National People's Coalition,14737
Banga,Councilor,"Corneta, Alicia Apin",Inday Alice,United Nationalist Alliance,13795
Banga,Councilor,"Reyes, Janem Free Barnes",Anem,United Nationalist Alliance,12800
Banga,Councilor,"Madero, Mario Cabrera",Mayok,United Nationalist Alliance,12766
Banga,Councilor,"Aguirre, Elmer Sendico",Toto,National People's Coalition,11673
Banga,Councilor,"Achurra, Rose Grace Javellana",Inday Grace,National People's Coalition,10678
Banga,Councilor,"Rosete, John Jr. Ortega",Johnny,National People's Coalition,10399
General Santos City Dadiangas,City Mayor,"Rivera, Ronnel Chua",RCR,United Nationalist Alliance/People's Champ Movement,93525
General Santos City Dadiangas,City Vice-Mayor,"Ba, Shirlyn Legario",Ba,United Nationalist Alliance/People's Champ Movement,107868
General Santos City Dadiangas,Councilor,"Lagare, Dominador Iii Santiago",Dom - Dom Lagare,United Nationalist Alliance/People's Champ Movement,85536
General Santos City Dadiangas,Councilor,"Bagonoc, Elizabeth Bairoy",Beth,Achievement with Integrity Movement Party,83749
General Santos City Dadiangas,Councilor,"Melliza, Ramon Razo",Monching,United Nationalist Alliance/People's Champ Movement,82381
General Santos City Dadiangas,Councilor,"Gacal, Franklin Jr. Mabini",Jeng,United Nationalist Alliance/People's Champ Movement,82022
General Santos City Dadiangas,Councilor,"Nu, Rosalita Tolibas",Lita,United Nationalist Alliance/People's Champ Movement,81197
General Santos City Dadiangas,Councilor,"Pesta, Shandee Theresa Llido",Shandee Llido,United Nationalist Alliance/People's Champ Movement,80473
General Santos City Dadiangas,Councilor,"Tan, Brix Templado",Liklik,People's Champ Movement,79758
General Santos City Dadiangas,Councilor,"Cloma, Arturo Cutin",Art,United Nationalist Alliance/People's Champ Movement,78746
General Santos City Dadiangas,Councilor,"Atendido, Richard Lozano",Ric,Achievement with Integrity Movement Party,77939
General Santos City Dadiangas,Councilor,"Dinopol, Vivencio Estrella",Bing,Achievement with Integrity Movement Party,75930
General Santos City Dadiangas,Councilor,"Oco, Marius Orlando Aquino",Jan Jan,Achievement with Integrity Movement Party,74685
General Santos City Dadiangas,Councilor,"Leyson, Eduardo Iv Dacillo",Ed,Achievement with Integrity Movement Party,70356
Koronadal City,City Mayor,"Miguel, Peter Bascon",Peter,Liberal Party,58146
Koronadal City,City Vice-Mayor,"Ogena, Eliordo Usero",Bebot,National People's Coalition,33896
Koronadal City,Councilor,"Dideles, Rose Salanga",Rose,Liberal Party,35910
Koronadal City,Councilor,"Abris, Edwin Guibone",Bong2X,Liberal Party,34388
Koronadal City,Councilor,"Lapidez, Mark Cordero",Mark,Liberal Party,33669
Koronadal City,Councilor,"Hurtado, Marie Antonina Ines",Junette,Liberal Party,31324
Koronadal City,Councilor,"Jumilla, Rene Billones",Bongbong,Nationalista Party,29441
Koronadal City,Councilor,"Ogoy, Gregorio Borra",Greg,Liberal Party,27852
Koronadal City,Councilor,"Bona, Rebecca Dela Cruz",Beck,National People's Coalition,27279
Koronadal City,Councilor,"Pagunsan, Oscar Jamillo",Oca,Liberal Party,26622
Koronadal City,Councilor,"Araquil, Erlinda Pabi",Super Bing,Independent,26404
Koronadal City,Councilor,"Cadellino, Rogelio Villaruz",Ankol,Liberal Party,25895
Lake Cebu,Mayor,"Fungan, Antonio Bona",Tony,National People's Coalition,10830
Lake Cebu,Vice-Mayor,"Gandam, Floro Sak",Flor,Nationalista Party,13885
Lake Cebu,Councilor,"Fitan, Andro Salif",Tinoy,National People's Coalition,10406
Lake Cebu,Councilor,"Unggol, Remie Mann",Rem,United Nationalist Alliance,9793
Lake Cebu,Councilor,"Loco, Samuel Bansil",Sam,United Nationalist Alliance,9438
Lake Cebu,Councilor,"Baay, Jimmy Gandam",Jen,National People's Coalition,9064
Lake Cebu,Councilor,"Tupas, Teresita Bernal",Tessie,National People's Coalition,8125
Lake Cebu,Councilor,"Ofong, Stephen Tamfungan",Phen,United Nationalist Alliance,8010
Lake Cebu,Councilor,"Somido, Vicente Fulgueras",Etik,National People's Coalition,7731
Lake Cebu,Councilor,"Esteva, Ronnie Galera",Bebot,Nationalista Party,7416
Norala,Mayor,"Balayon, Victor Yap",Bentoy,National People's Coalition,11423
Norala,Vice-Mayor,"Pilla, Nelson Bedua",Nonoy,National People's Coalition,10507
Norala,Councilor,"Pilla, Lucila Laruya",Lucille,National People's Coalition,10388
Norala,Councilor,"Denonong, Teodoro Gumban",Doroy,United Nationalist Alliance,9024
Norala,Councilor,"Baclaan, Sheela Mar Defensor",Bong,National People's Coalition,8899
