DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET

DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.033,                                        Dumaran National High School (Mainland),42,Region IV-B,132
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.034,                                        Dumaran National High School,42,Region IV-B,280
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.035,                                        El Nido National High School,42,Region IV-B,478
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.036,                                        Gaudencio Abordo Memorial National High School,42,Region IV-B,1091
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.037,"                                        Governor Alfredo Abueg, Sr. National Technical and Vocational Memorial High School",42,Region IV-B,252
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.038,                                        Ipilan National High School,42,Region IV-B,262
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.039,                                        Isaub National High School,42,Region IV-B,280
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.040,                                        Jose P. Rizal National High School,42,Region IV-B,510
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.041,                                        Maasin National High School (Bernas National High School),42,Region IV-B,162
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.042,                                        Magara School for Philippine Craftsmen,42,Region IV-B,385
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.043,                                        Magbabadil National High School,42,Region IV-B,264
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.044,                                        Manamoc National High School,42,Region IV-B,261
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.045,                                        Mendoza National High School,42,Region IV-B,79
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.046,                                        Narra National High School,42,Region IV-B,1058
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.047,                                        New Busuanga National High School,42,Region IV-B,134
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.048,                                        New Guinlo National High School,42,Region IV-B,230
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.049,                                        New Ibajay National High School,42,Region IV-B,216
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.050,                                        Nicanor Zabala National High School,42,Region IV-B,132
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.051,                                        Panacan National High School,42,Region IV-B,357
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.052,                                        Panitian National High School,42,Region IV-B,168
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.053,                                        Pawa National High School,42,Region IV-B,284
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.054,                                        Plaridel National High School,42,Region IV-B,301
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.055,                                        Port Barton National High School,42,Region IV-B,220
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.056,                                        Princesa Urduja National High School,42,Region IV-B,438
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.057,                                        Pulot National High School,42,Region IV-B,645
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.058,                                        Quezon-Aramaywan National High School,42,Region IV-B,209
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.059,                                        Quezon Panitian National High School,42,Region IV-B,145
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.060,                                        Quezon National High School,42,Region IV-B,1133
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.061,                                        Quinlogan National High School,42,Region IV-B,147
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.062,                                        Rio Tuba National High School,42,Region IV-B,449
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.063,                                        Roxas National Comprehensive High School ,42,Region IV-B,1658
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.064,                                        Salogon National High School,42,Region IV-B,186
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.065,                                        Salvacion National High School,42,Region IV-B,311
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.066,"                                        Sandoval National High School, Narra",42,Region IV-B,259
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.067,                                        San Miguel National High School (Gaudencio Abordo National High School),42,Region IV-B,216
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.068,                                        San Vicente National High School,42,Region IV-B,452
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.069,                                        Sibaltan National High School,42,Region IV-B,72
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.070,                                        Sta. Teresita National High School,42,Region IV-B,219
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.071,                                        Tagumpay Barangay  High School,42,Region IV-B,114
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.072,                                        Tagusao National High School,42,Region IV-B,197
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.073,                                        Tumarbong National High School,42,Region IV-B,136
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.074,                                        Magsaysay National High School,42,Region IV-B,72
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.075,                                        Bugsuk National High School - Mangsee Annex,42,Region IV-B,155
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.076,"                                        Sandoval National High School, Taytay",42,Region IV-B,156
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.077,                                        Gaudencio Abordo Memorial National High School - Bisucay NHS,42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.078,                                        Gaudencio Abordo Memorial National High School - Balaguen NHS,42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.079,                                        Gaudencio Abordo Memorial National High School - Rizal NHS,42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.080,                                        San Jose (Roxas) National High School (Roxas NCHS - San Jose Annex),42,Region IV-B,215
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.081,                                        San Carlos National High School,42,Region IV-B,129
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.082,                                        Bagong Sikat National High School,42,Region IV-B,127
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.083,                                        Central Taytay National High School,42,Region IV-B,344
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.084,                                        Isla Sombrero National High School,42,Region IV-B,18
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.085,                                        Panlaitan Barangay High School,42,Region IV-B,106
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.086,                                        Bagong Bayan Barangay High School,42,Region IV-B,72
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.087,                                        San Fernando Barangay High School,42,Region IV-B,106
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.088,                                        El Nido National High School (Teneguiban Barangay High School),42,Region IV-B,18
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.089,                                        Liminangcong National High School,42,Region IV-B,132
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.090,                                        Bunog National High School,42,Region IV-B,124
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.091,                                        Dumarao Barangay High School,42,Region IV-B,95
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.092,                                        Araceli Western Barangay High School,42,Region IV-B,89
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.093,                                        Pawa National High School - Suba Distance  Learning Center,42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.094,                                        Berong Barangay High School,42,Region IV-B,71
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.095,                                        Pancol Brgy. High School ,42,Region IV-B,89
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.096,                                        New Canipo National High School,42,Region IV-B,105
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.097,                                        Bacao National High School,42,Region IV-B,87
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.098,                                        Catama Barangay High School,42,Region IV-B,53
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.099,                                        Marcelo A. Bantug Memorial National High School (Isaub National HS - San Juan Com. School),42,Region IV-B,87
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.100,                                        Sibaring Barangay High School,42,Region IV-B,35
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.101,                                        Sambiling Barangay High School,42,Region IV-B,87
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.102,                                        Iraan-Sagpangan National High School,42,Region IV-B,104
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.103,                                        Isugod National High School,42,Region IV-B,104
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.104,                                        Ransang National High School,42,Region IV-B,122
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.105,                                        Tinitian National High School,42,Region IV-B,53
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.106,                                        Gaudencio Abordo National High School,42,Region IV-B,72
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.107,                                        Jose Rizal Apoc-Apoc National High School,42,Region IV-B,87
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.108,                                        Concepcion National High School,42,Region IV-B,139
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.109,                                        Tarusan National High School,42,Region IV-B,104
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.110,                                        Southern Bataraza National High School,42,Region IV-B,70
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.b.111,                                        SPEAKER RAMON V. MITRA NATIONAL HIGH SCHOOL,42,Region IV-B,122
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.c,                                Division/District Offices (Proper),42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.04.d,                                In-service Training (INSET),42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05,                            Division of Romblon,42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.a,                                Pre-School Education,42,Region IV-B,1885
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.b,                                Elementary Education,42,Region IV-B,39397
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c,                                Secondary Education,42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.01,                                      Agnipa National High School,42,Region IV-B,340
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.02,                                      Alcantara National High School,42,Region IV-B,769
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.03,                                      Bachawan National High School,42,Region IV-B,401
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.04,                                      Banton National High School,42,Region IV-B,547
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.05,                                      Cajidiocan National High School,42,Region IV-B,817
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.06,                                      Concepcion National High School,42,Region IV-B,539
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.07,                                      Corcuera National High School,42,Region IV-B,384
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.08,                                      Danao National High School,42,Region IV-B,347
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.09,                                      Don Carlos M. Mejias Memorial High School,42,Region IV-B,459
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.10,                                      Espana National High School,42,Region IV-B,454
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.11,                                      Guinbirayan  National High School,42,Region IV-B,393
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.12,                                      Sta. Fe National High School (Guinbirayan National High School - Sta. Fe Extension),42,Region IV-B,370
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.13,                                      Libertad National High School,42,Region IV-B,386
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.14,                                      Looc National High School,42,Region IV-B,1919
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.15,                                      Mabini National High School,42,Region IV-B,447
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.16,                                      Macario Molina National High School,42,Region IV-B,394
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.17,                                      Magdiwang National High School,42,Region IV-B,725
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.18,"                                      Romblon National High School, Odiongan",42,Region IV-B,1341
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.19,"                                      Romblon National High School, Romblon",42,Region IV-B,1944
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.20,                                      San Agustin National Trade School,42,Region IV-B,126
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.21,                                      San Jose Agricultural High School,42,Region IV-B,632
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.22,                                      Tugdan National High School,42,Region IV-B,227
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.23,                                      Tungonan National High School,42,Region IV-B,306
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.24,                                      Calatrava National High School,42,Region IV-B,312
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.25,                                      Ferrol National High School (RCFF - Ferrol),42,Region IV-B,296
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.26,                                      Tanagan National High School (RCFF - Tanagan),42,Region IV-B,244
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.27,                                      Cambalo National High School (RCFF - Sibuyan),42,Region IV-B,119
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.28,                                      Sta. Maria National High School (RCFF - Sta. Maria),42,Region IV-B,304
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.29,                                      San Andres National High School (RCFF - San Andres),42,Region IV-B,448
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.30,                                      Cabolutan National High School (RCFF - San Agustin),42,Region IV-B,223
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.31,                                      Lumbang East National High School - Cajidiocan Extension,42,Region IV-B,90
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.32,                                      Looc National High School (Buenavista Annex),42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.33,                                      Bachawan National High School Extension (Binongaan),42,Region IV-B,35
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.34,                                      Carmen National High School (Cabolutan National High School Extension),42,Region IV-B,127
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.35,                                      Concepcion National High School Annex (Bakhawan),42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.36,                                      Agutay National High School - Magdiwang NHS Annex,42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.c.37,                                      Mayha National High School - RNHS (Odiongan) Ext.,42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.d,                                Division/District Offices (Proper),42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.05.e,                                In-service Training (INSET),42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.06,                            Division of Calapan City,42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.06.a,                                Elementary Education,42,Region IV-B,12407
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.06.b,                                Secondary Education,42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.06.b.01,                                      Canubing I National High School,42,Region IV-B,558
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.06.b.02,                                      Community Vocational High School,42,Region IV-B,332
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.06.b.03,"                                      Jose J. Leido, Jr. Memorial National High School",42,Region IV-B,4410
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.06.b.04,"                                      Parang National High School (Jose J. Leido, Jr. Memorial National High School - Parang Annex)",42,Region IV-B,250
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.06.b.05,                                      Managpi National High School,42,Region IV-B,533
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.06.b.06,"                                      Pedro  V. Panaligan Memorial National High School (Jose J. Leido, Jr. Memorial National High School - Comunal Annex)",42,Region IV-B,322
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.06.b.07,                                      Ceriaco A. Abes Memorial National High School (Jose J. Leido Jr. Memorial NHS - Mahal na Pangalan Annex),42,Region IV-B,162
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.06.b.08,"                                      Nag-iba National High School (Jose J. Leido, Jr. Memorial National High School - Nag-iba II Annex)",42,Region IV-B,204
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.06.b.09,                                      Jose J. Leido Jr. MNHS - Bucayao Annex ,42,Region IV-B,35
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.06.c,                                Division/District Offices Proper),42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.06.d,                                In-service Training (INSET),42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07,                            Division of Puerto Princesa City,42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.a,                                Elementary Education,42,Region IV-B,17843
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b,                                Secondary Education,42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.01,                                      Bacungan National High School,42,Region IV-B,226
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.02,                                      Bahile National High School,42,Region IV-B,206
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.03,                                      Cabayugan National High School,42,Region IV-B,148
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.04,                                      Langogan National High School,42,Region IV-B,226
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.05,                                      Inagawan National High School,42,Region IV-B,255
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.06,                                      Irawan National High School,42,Region IV-B,189
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.07,                                      Macarascas National High School,42,Region IV-B,109
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.08,                                      Napsan National High School,42,Region IV-B,239
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.09,                                      Babuyan National High School (Palawan NS - Babuyan Annex),42,Region IV-B,109
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.10,                                      Mangingisda National High School ,42,Region IV-B,306
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.11,                                      Luzviminda National High School,42,Region IV-B,327
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.12,                                      Sta. Lourdes National High School,42,Region IV-B,236
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.13,                                      Puerto Princesa City National Science High School,42,Region IV-B,282
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.14,                                      Puerto Princesa City Rural National High School,42,Region IV-B,384
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.15,                                      San Jose National High School,42,Region IV-B,610
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.16,                                      San Miguel National High School,42,Region IV-B,885
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.17,                                      Sicsican National High School,42,Region IV-B,470
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.18,                                      Napsan National High School - Simpucan Annex,42,Region IV-B,72
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.19,                                      San Rafael National High School,42,Region IV-B,175
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.b.20,                                      Palawan National School,42,Region IV-B,4689
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.c,                                Division/District Offices (Proper),42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.07.d,                                In-service Training (INSET),42,Region IV-B,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08,                  Region V,50,Region V,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.a,                      Lump-sum Expenditures,50,Region V,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.a.01,                            Hardship Pay,50,Region V,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.a.02,                            Repair and Maintenance of School Buildings,50,Region V,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.a.02.a,                                Elementary Education,50,Region V,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.a.02.b,                                Secondary Education,50,Region V,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.a.03,                            Cash Allowance,50,Region V,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.a.03.a,                                Pre-school Education,50,Region V,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.a.03.b,                                Elementary Education,50,Region V,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.a.03.c,                                Secondary Education,50,Region V,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.a.04,"                            Lump-sum for Equivalent Records Forms (ERFs), Conversion to Master Teacher (MT) Position,  and for Reclassification of Positions",50,Region V,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.a.05,                            Provision of Office and IT Equipment for Division Offices/Schools,50,Region V,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.b,                      Division Offices,50,Region V,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.b.01,                            Division of Albay,50,Region V,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.b.01.a,                                Elementary Education,50,Region V,92337
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.b.01.b,                                Secondary Education,50,Region V,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.b.01.b.01,                                      Anislag National High School,50,Region V,1593
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.b.01.b.02,                                      Balza National High School,50,Region V,1037
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.08.b.01.b.03,                                      Bariw National High School,50,Region V,491
